ApplNo,Form,DrugName,ActiveIngredient,ApplType,SponsorName,ApplicationDocsURL
211371,SOLUTION;INTRAVENOUS,ZULRESSO,BREXANOLONE,NDA,SAGE THERAP,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211371s007lbl.pdf
211379,TABLET;ORAL,HEMADY,DEXAMETHASONE,NDA,DEXCEL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211379s003lbl.pdf
211415,SOLUTION;INTRAVENOUS,QUZYTTIR,CETIRIZINE HYDROCHLORIDE,NDA,JDP,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211415s000lbl.pdf
211488,EMULSION;SUBCUTANEOUS,CAMCEVI KIT,LEUPROLIDE MESYLATE,NDA,ACCORD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211488s000lbl.pdf
211527,CREAM;TOPICAL,AKLIEF,TRIFAROTENE,NDA,GALDERMA LABS LP,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211527Orig1s001lbl.pdf
211530,SOLUTION;INTRAVENOUS,BENDAMUSTINE HYDROCHLORIDE,BENDAMUSTINE HYDROCHLORIDE,NDA,HOSPIRA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211530s000lbl.pdf
211580,"POWDER;INTRAVENOUS, INTERSTITIAL",SPY AGENT GREEN KIT,INDOCYANINE GREEN,NDA,NOVADAQ TECH,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211580Orig1s004lbl.pdf
211616,TABLET;ORAL,NEXLETOL,BEMPEDOIC ACID,NDA,ESPERION THERAPS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/211616s000lbl.pdf
211617,TABLET;ORAL,NEXLIZET,BEMPEDOIC ACID; EZETIMIBE,NDA,ESPERION THERAPS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/211617s000lbl.pdf
211635,SPRAY;NASAL,VALTOCO,DIAZEPAM,NDA,NEURELIS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/211635s008lbl.pdf
211651,CAPSULE;ORAL,TALZENNA,TALAZOPARIB TOSYLATE,NDA,PFIZER,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211651s008lbl.pdf
211672,TABLET;ORAL,XENLETA,LEFAMULIN ACETATE,NDA,NABRIVA,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211672s002,211673s002lbl.pdf"
211673,SOLUTION;INTRAVENOUS,XENLETA,LEFAMULIN ACETATE,NDA,NABRIVA,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211672s002,211673s002lbl.pdf"
211675,"TABLET, EXTENDED RELEASE;ORAL",RINVOQ,UPADACITINIB,NDA,ABBVIE INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211675s010lbl.pdf
211710,SOLUTION;ORAL,VITRAKVI,LAROTRECTINIB SULFATE,NDA,BAYER HEALTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211710s008lbl.pdf
211723,TABLET;ORAL,TAZVERIK,TAZEMETOSTAT HYDROBROMIDE,NDA,EPIZYME INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/211723s000lbl.pdf
211728,POWDER;PYELOCALYCEAL,JELMYTO,MITOMYCIN,NDA,UROGEN PHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211728s002lbl.pdf
211733,TABLET;ORAL,ADVIL DUAL ACTION WITH ACETAMINOPHEN,ACETAMINOPHEN; IBUPROFEN,NDA,GLAXOSMITHKLINE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211733Orig1s004lbl.pdf
211746,"SPRAY, METERED;NASAL",RYALTRIS,MOMETASONE FUROATE; OLOPATADINE HYDROCHLORIDE,NDA,GLENMARK SPECIALTY,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211746Orig1s002lbl.pdf
211765,TABLET;ORAL,UBRELVY,UBROGEPANT,NDA,ALLERGAN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211765s000lbl.pdf
211801,TABLET;ORAL,IBSRELA,TENAPANOR HYDROCHLORIDE,NDA,ARDELYX INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211801s004lbl.pdf
211810,CAPSULE;ORAL,TURALIO,PEXIDARTINIB HYDROCHLORIDE,NDA,DAIICHI SANKYO INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211810s009lbl.pdf
211843,"TABLET, DELAYED RELEASE;ORAL",THIOLA EC,TIOPRONIN,NDA,MISSION PHARMACAL CO,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211843s002lbl.pdf
211844,SOLUTION;INTRAVENOUS,MIDAZOLAM IN 0.9% SODIUM CHLORIDE,MIDAZOLAM,NDA,INFORLIFE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/211844s004lbl.pdf
211855,"CAPSULE, DELAYED RELEASE;ORAL",VUMERITY,DIROXIMEL FUMARATE,NDA,BIOGEN INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211855Orig1s011lbl.pdf
211875,POWDER;INTRAVENOUS,PACLITAXEL,PACLITAXEL,NDA,HBT LABS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211875s000lbl.pdf
211882,LOTION;TOPICAL,ARAZLO,TAZAROTENE,NDA,BAUSCH,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211882s000lbl.pdf
211911,IMPLANT;OPHTHALMIC,DURYSTA,BIMATOPROST,NDA,ALLERGAN INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/211911s001lbl.pdf
211913,CAPSULE;ORAL,ABSORICA LD,ISOTRETINOIN,NDA,SUN PHARM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211913Orig1s005lbl.pdf
211929,"CAPSULE, DELAYED RELEASE;ORAL",ORTIKOS,BUDESONIDE,NDA,SUN PHARM INDS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211929s000lbl.pdf
211939,SOLUTION;SUBCUTANEOUS,BONSITY,TERIPARATIDE,NDA,ALVOGEN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211939s000lbl.pdf
211950,SUSPENSION;INJECTION,XIPERE,TRIAMCINOLONE ACETONIDE,NDA,BAUSCH AND LOMB INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211950Orig1s000correctedlbl.pdf
211962,SOLUTION;INTRAVENOUS,VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,NDA,XELLIA PHARMS APS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211962s009lbl.pdf
211964,"CAPSULE, EXTENDED RELEASE;ORAL",QELBREE,VILOXAZINE HYDROCHLORIDE,NDA,SUPERNUS PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/211964s003lbl.pdf
211970,SOLUTION;INTRAVENOUS,VYONDYS 53,GOLODIRSEN,NDA,SAREPTA THERAPS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211970s002lbl.pdf
211988,"SOLUTION, EXTENDED RELEASE;PERIARTICULAR",ZYNRELEF KIT,BUPIVACAINE; MELOXICAM,NDA,HERON THERAPS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211988s005lbl.pdf
211994,TABLET;ORAL,DOVATO,DOLUTEGRAVIR SODIUM; LAMIVUDINE,NDA,VIIV HLTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/211994s014lbl.pdf
211996,CAPSULE;ORAL,VYNDAQEL,TAFAMIDIS MEGLUMINE,NDA,FOLDRX PHARMS,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211996s001,212161s001lbl.pdf"
212018,TABLET;ORAL,BALVERSA,ERDAFITINIB,NDA,JANSSEN BIOTECH,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/212018s004lbl.pdf
212020,SOLUTION;INTRAVENOUS,TRANEXAMIC ACID,TRANEXAMIC ACID,NDA,EXELA PHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212020s003lbl.pdf
212028,TABLET;ORAL,DAYVIGO,LEMBOREXANT,NDA,EISAI INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/212028s007lbl.pdf
212035,SOLUTION;INTRAVENOUS,ARGATROBAN IN SODIUM CHLORIDE,ARGATROBAN,NDA,ACCORD HLTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212035s000lbl.pdf
212045,SPRAY;NASAL,KLOXXADO,NALOXONE HYDROCHLORIDE,NDA,HIKMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212045s000lbl.pdf
212097,SOLUTION;SUBCUTANEOUS,GVOKE PFS,GLUCAGON,NDA,XERIS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212097Orig1s007lbl.pdf
212099,TABLET;ORAL,NUBEQA,DAROLUTAMIDE,NDA,BAYER HEALTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212099s002lbl.pdf
212102,SOLUTION;ORAL,FINTEPLA,FENFLURAMINE HYDROCHLORIDE,NDA,ZOGENIX INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/212102s006lbl.pdf
212121,SOLUTION;INTRAVENOUS,POTASSIUM PHOSPHATES,"POTASSIUM PHOSPHATE, DIBASIC; POTASSIUM PHOSPHATE, MONOBASIC",NDA,CMP DEV LLC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212121s000lbl.pdf
212122,"AEROSOL, METERED;INHALATION",BREZTRI AEROSPHERE,BUDESONIDE; FORMOTEROL FUMARATE; GLYCOPYRROLATE,NDA,ASTRAZENECA AB,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212122s000lbl.pdf
212123,SOLUTION;INTRAVENOUS,TAUVID,FLORTAUCIPIR F-18,NDA,AVID RADIOPHARMS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212123s000lbl.pdf
212154,SOLUTION;INTRAVENOUS,VILTEPSO,VILTOLARSEN,NDA,NIPPON SHINYAKU,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212154s002lbl.pdf
212155,SOLUTION;INTRAVENOUS,CERIANNA,FLUOROESTRADIOL F-18,NDA,ZIONEXA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212155s000lbl.pdf
212156,POWDER;INTRAVENOUS,MICAFUNGIN,MICAFUNGIN SODIUM,NDA,PAR STERILE PRODUCTS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212156Orig1s000Lbl.pdf
212161,CAPSULE;ORAL,VYNDAMAX,TAFAMIDIS,NDA,FOLDRX PHARMS,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211996s001,212161s001lbl.pdf"
212194,SOLUTION;SUBCUTANEOUS,GIVLAARI,GIVOSIRAN SODIUM,NDA,ALNYLAM PHARMS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212194s004lbl.pdf
212209,SOLUTION;INTRAVENOUS,VIVIMUSTA,BENDAMUSTINE HYDROCHLORIDE,NDA,SLAYBACK PHARMA LLC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212209s000lbl.pdf
212266,SYRUP;ORAL,CHILDREN'S CETIRIZINE HYDROCHLORIDE ALLERGY,CETIRIZINE HYDROCHLORIDE,ANDA,QUAGEN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212266s000lbl.pdf
212268,SYSTEM;TRANSDERMAL,SECUADO,ASENAPINE,NDA,HISAMITSU,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212268s000lbl.pdf
212269,TABLET;ORAL,FERRIPROX,DEFERIPRONE,NDA,CHIESI,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212269s003lbl.pdf
212273,TABLET;ORAL,TRIKAFTA (COPACKAGED),"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",NDA,VERTEX PHARMS INC,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212273s008lbl.pdf
212279,FOAM;INTRAUTERINE,EXEM FOAM KIT,AIR POLYMER-TYPE A,NDA,GISKIT,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212279lbl.pdf
212295,POWDER;INTRAVENOUS,BYFAVO,REMIMAZOLAM BESYLATE,NDA,ACACIA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/212295s003lbl.pdf
212304,SYSTEM;TRANSDERMAL,ADLARITY,DONEPEZIL HYDROCHLORIDE,NDA,CORIUM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212304s000lbl.pdf
212306,TABLET;ORAL,XPOVIO,SELINEXOR,NDA,KARYOPHARM THERAPS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212306s011lbl.pdf
212320,CAPSULE;ORAL,ACCRUFER,FERRIC MALTOL,NDA,SHIELD TX,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212320s015lbl.pdf
212327,CAPSULE;ORAL,INREBIC,FEDRATINIB HYDROCHLORIDE,NDA,IMPACT,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212327s003lbl.pdf
212347,INJECTABLE;INJECTION,POTASSIUM CHLORIDE 0.15% IN SODIUM CHLORIDE 0.45%,POTASSIUM CHLORIDE; SODIUM CHLORIDE,ANDA,FRESENIUS KABI USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212347Orig1s000ltr.pdf
212379,"AEROSOL, FOAM;TOPICAL",AMZEEQ,MINOCYCLINE HYDROCHLORIDE,NDA,JOURNEY,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212379Orig1s007lbl.pdf
212436,TABLET;ORAL,IBRANCE,PALBOCICLIB,NDA,PFIZER,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212436s003lbl.pdf
212477,PELLETS;ORAL,HARVONI,LEDIPASVIR; SOFOSBUVIR,NDA,GILEAD SCIENCES INC,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/205834s032,212477s003lbl.pdf"
212479,SOLUTION;ORAL,JYLAMVO,METHOTREXATE,NDA,THERAKIND,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212479s000lbl.pdf
212480,PELLETS;ORAL,SOVALDI,SOFOSBUVIR,NDA,GILEAD SCIENCES INC,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/204671s017,212480s002lbl.pdf"
212489,CAPSULE;ORAL,ONGENTYS,OPICAPONE,NDA,NEUROCRINE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212489s000lbl.pdf
212501,SOLUTION;INTRAVENOUS,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,NDA,INGENUS PHARMS LLC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212501s002lbl.pdf
212516,"CAPSULE, DELAYED REL PELLETS;ORAL",DRIZALMA SPRINKLE,DULOXETINE HYDROCHLORIDE,NDA,SUN PHARM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212516s002lbl.pdf
212520,SOLUTION/DROPS;OPHTHALMIC,UPNEEQ,OXYMETAZOLINE HYDROCHLORIDE,NDA,RVL PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212520s004lbl.pdf
212526,TABLET;ORAL,PIQRAY,ALPELISIB,NDA,NOVARTIS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212526s007lbl.pdf
212576,TABLET;ORAL,INQOVI,CEDAZURIDINE; DECITABINE,NDA,OTSUKA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212576s003lbl.pdf
212593,SOLUTION;INTRAVENOUS,VASOPRESSIN,VASOPRESSIN,NDA,AM REGENT,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212593s000lbl.pdf
212608,TABLET;ORAL,AYVAKIT,AVAPRITINIB,NDA,BLUEPRINT MEDICINES,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212608s007lbl.pdf
212614,"TABLET, EXTENDED RELEASE;ORAL",TRIJARDY XR,EMPAGLIFLOZIN; LINAGLIPTIN; METFORMIN HYDROCHLORIDE,NDA,BOEHRINGER INGELHEIM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212614s016lbl.pdf
212640,FILM;ORAL,EXSERVAN,RILUZOLE,NDA,AQUESTIVE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212640s001lbl.pdf
212642,SOLUTION;INTRAVENOUS,GALLIUM GA 68 GOZETOTIDE,GALLIUM GA-68 GOZETOTIDE,NDA,UNIV CA LOS ANGELES,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212642s002lbl.pdf
212643,SOLUTION;INTRAVENOUS,GALLIUM GA 68 GOZETOTIDE,GALLIUM GA-68 GOZETOTIDE,NDA,UNIV OF CA SAN FRAN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212643s002lbl.pdf
212690,SOLUTION;ORAL,XYWAV,CALCIUM OXYBATE; MAGNESIUM OXYBATE; POTASSIUM OXYBATE; SODIUM OXYBATE,NDA,JAZZ,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212690s010lbl.pdf
212725,CAPSULE;ORAL,ROZLYTREK,ENTRECTINIB,NDA,GENENTECH INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212725s006lbl.pdf
212726,CAPSULE;ORAL,ROZLYTREK,ENTRECTINIB,NDA,GENENTECH INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212726s000lbl.pdf
212728,"TABLET, ORALLY DISINTEGRATING;ORAL",NURTEC ODT,RIMEGEPANT SULFATE,NDA,BIOHAVEN IRELAND,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212728s009lbl.pdf
212801,TABLET;ORAL,ISTURISA,OSILODROSTAT PHOSPHATE,NDA,RECORDATI RARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212801s000lbl.pdf
212819,POWDER;INTRAVENOUS,RECARBRIO,CILASTATIN SODIUM; IMIPENEM; RELEBACTAM,NDA,MSD MERCK CO,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212819s002lbl.pdf
212832,SOLUTION;INTRAVENOUS,POTASSIUM PHOSPHATES,"POTASSIUM PHOSPHATE, DIBASIC; POTASSIUM PHOSPHATE, MONOBASIC",NDA,FRESENIUS KABI USA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212832s000lbl.pdf
212839,TABLET;ORAL,XCOPRI,CENOBAMATE,NDA,SK LIFE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212839s006s007lbl.pdf
212849,"FOR SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",RYKINDO,RISPERIDONE,NDA,SHANDONG LUYE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/212849s000lbl.pdf
212854,"SOLUTION;INTRAMUSCULAR, SUBCUTANEOUS",ZIMHI,NALOXONE HYDROCHLORIDE,NDA,ADAMIS PHARMS CORP,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212854s000lbl.pdf
212862,TABLET;ORAL,PRETOMANID,PRETOMANID,NDA,MYLAN IRELAND LTD,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212862s004lbl.pdf
212887,TABLET;ORAL,VOCABRIA,CABOTEGRAVIR SODIUM,NDA,VIIV HLTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212887s005s006lbl.pdf
212888,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",CABENUVA KIT,CABOTEGRAVIR; RILPIVIRINE,NDA,VIIV HLTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212888s005s006lbl.pdf
212895,TABLET;ORAL,CONJUPRI,LEVAMLODIPINE MALEATE,NDA,CSPC OUYI,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212895s000lbl.pdf
212904,CAPSULE;ORAL,FOTIVDA,TIVOZANIB HYDROCHLORIDE,NDA,AVEO PHARMS,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212904s000lbl.pdf
212909,SOLUTION;INTRAVENOUS,BIORPHEN,PHENYLEPHRINE HYDROCHLORIDE,NDA,DR REDDYS LABS SA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212909Orig1s001lbl.pdf
212937,SOLUTION;INTRAVENOUS,PEDMARK,SODIUM THIOSULFATE,NDA,FENNEC PHARMS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/212937s000lbl.pdf
212950,"TABLET, EXTENDED RELEASE;ORAL",RUKOBIA,FOSTEMSAVIR TROMETHAMINE,NDA,VIIV HLTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212950s000lbl.pdf
212994,CAPSULE;ORAL,AZSTARYS,DEXMETHYLPHENIDATE HYDROCHLORIDE; SERDEXMETHYLPHENIDATE CHLORIDE,NDA,COMMAVE THERAP,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212994s000lbl.pdf
213004,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,NDA,REDHILL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213004s007lbl.pdf
213006,TABLET;ORAL,GEMTESA,VIBEGRON,NDA,UROVANT,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213006s000lbl.pdf
213026,SOLUTION;INTRAVENOUS,AMONDYS 45,CASIMERSEN,NDA,SAREPTA THERAPS INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213026lbl.pdf
213036,POWDER;INTRAVENOUS,ARTESUNATE,ARTESUNATE,NDA,AMIVAS,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213036Orig1s001lbl.pdf
213051,TABLET;ORAL,RYBELSUS,SEMAGLUTIDE,NDA,NOVO,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/213051s012lbl.pdf
213082,SOLUTION;ORAL,XELJANZ,TOFACITINIB CITRATE,NDA,PFIZER,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/203214s028,208246s013,213082s003lbl.pdf"
213135,TABLET;ORAL,SUTAB,MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM SULFATE,NDA,BRAINTREE LABS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213135s003lbl.pdf
213137,TABLET;ORAL,OXBRYTA,VOXELOTOR,NDA,GLOBAL BLOOD THERAPS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213137s006lbl.pdf
213138,FOR SUSPENSION;ORAL,DIFICID,FIDAXOMICIN,NDA,CUBIST PHARMS LLC,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/201699s013,213138s001lbl.pdf"
213150,POWDER;SUBCUTANEOUS,FENSOLVI KIT,LEUPROLIDE ACETATE,NDA,TOLMAR,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213150s003lbl.pdf
213182,TABLET;ORAL,RYBELSUS,SEMAGLUTIDE,NDA,NOVO NORDISK INC,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213182s000,213051s001lbl.pdf"
213189,OINTMENT;TOPICAL,KLISYRI,TIRBANIBULIN,NDA,ALMIRALL,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213189s000lbl.pdf
213217,CAPSULE;ORAL,BRUKINSA,ZANUBRUTINIB,NDA,BEIGENE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/213217s007lbl.pdf
213218,TABLET;ORAL,SOAANZ,TORSEMIDE,NDA,SARFE PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213218s001lbl.pdf
213224,SOLUTION;SUBCUTANEOUS,BYNFEZIA PEN,OCTREOTIDE ACETATE,NDA,SUN PHARM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213224s000lbl.pdf
213227,SOLUTION;INTRAVENOUS,DETECTNET,COPPER CU-64 DOTATATE,NDA,RADIOMEDIX,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213227s001lbl.pdf
213246,CAPSULE;ORAL,RETEVMO,SELPERCATINIB,NDA,LOXO ONCOL ELI LILLY,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213246s007lbl.pdf
213312,POWDER;INTRAVENOUS,FYARRO,SIROLIMUS,NDA,AADI,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213312Orig1s000Corrected_lbl.pdf
213330,SOLUTION;INTRAVENOUS,LABETALOL HYDROCHLORIDE IN DEXTROSE,LABETALOL HYDROCHLORIDE,NDA,HIKMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213330s000lbl.pdf
213378,TABLET;ORAL,LYBALVI,OLANZAPINE; SAMIDORPHAN L-MALATE,NDA,ALKERMES INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213378s000lbl.pdf
213388,CAPSULE;ORAL,ORIAHNN (COPACKAGED),"ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE ACETATE; ELAGOLIX SODIUM",NDA,ABBVIE INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213388s001lbl.pdf
213400,TABLET;ORAL,TAZVERIK,TAZEMETOSTAT HYDROBROMIDE,NDA,EPIZYME INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213400s000lbl.pdf
213407,SOLUTION;INTRAVENOUS,EMERPHED,EPHEDRINE SULFATE,NDA,NEXUS PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213407s000lbl.pdf
213411,TABLET;ORAL,TUKYSA,TUCATINIB,NDA,SEAGEN,http://www.accessdata.fda.gov/drugsatfda_docs/label/2023/213411s004lbl.pdf
213422,CREAM;TOPICAL,WYNZORA,BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE,NDA,MC2,http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213422s000lbl.pdf
213426,TABLET;ORAL,SEGLENTIS,CELECOXIB; TRAMADOL HYDROCHLORIDE,NDA,KOWA PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213426Orig1s001lbl.pdf
213433,CREAM;TOPICAL,WINLEVI,CLASCOTERONE,NDA,SUN PHARM,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213433Orig1s002lbl.pdf
213436,"SPRAY, METERED;NASAL",TRUDHESA,DIHYDROERGOTAMINE MESYLATE,NDA,IMPEL PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213436s000lbl.pdf
213464,TABLET;ORAL,LAMPIT,NIFURTIMOX,NDA,BAYER HEALTHCARE,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213464s003lbl.pdf
213478,GEL;TOPICAL,HYFTOR,SIROLIMUS,NDA,NOBELPHARMA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213478s000lbl.pdf
213491,"GRANULE, DELAYED RELEASE;ORAL",PROCYSBI,CYSTEAMINE BITARTRATE,NDA,HORIZON,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/203389s027,213491s002lbl.pdf"
213498,TABLET;ORAL,PONVORY,PONESIMOD,NDA,JANSSEN PHARMS,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213498s001lbl.pdf
213535,FOR SOLUTION;ORAL,EVRYSDI,RISDIPLAM,NDA,GENENTECH INC,http://www.accessdata.fda.gov/drugsatfda_docs/label/2022/213535Orig1s006lbl.pdf
213536,SOLUTION;INTRAVENOUS,REZIPRES,EPHEDRINE HYDROCHLORIDE,NDA,DR REDDYS LABS SA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213536s000lbl.pdf
